model_version,lob,term,tag,charge_off_month,pay_off_month,total_loss_month
franchise4.0,ENT,36,2,20.05332288444315,32.150284420981805,16.075142210490903
franchise4.0,ENT,36,3,22.104141958758227,33.75779864203089,16.878899321015446
franchise4.0,ENT,36,4,18.334863575173472,35.36531286307998,17.68265643153999
franchise4.0,ENT,36,5,20.34024469915701,36.97282708412907,18.486413542064536
franchise4.0,ENT,36,6,21.781603579042688,38.58034130517816,19.29017065258908
franchise4.0,ENT,36,7,23.80595869979292,40.18785552622725,20.093927763113626
franchise4.0,ENT,36,8,18.301673884076077,41.79536974727634,20.89768487363817
franchise4.0,ENT,36,9,20.309676384135336,43.40288396832544,21.70144198416272
franchise4.0,ENT,36,10,21.39113215631219,45.01039818937452,22.50519909468726
franchise4.0,ENT,36,11,23.049093431640006,46.61791241042361,23.308956205211803
franchise4.0,ENT,36,12,16.311427151448,48.2254266314727,24.11271331573635
franchise4.0,ENT,36,13,18.994885009315,49.83294085252179,24.916470426260894
franchise4.0,ENT,36,14,19.982034609614306,51.44045507357089,25.720227536785444
franchise4.0,ENT,36,15,22.500671577124578,53.047969294619975,26.523984647309987
franchise4.0,ENT,48,0,18.452623426511654,32.150284420981805,16.075142210490903
franchise4.0,ENT,48,1,20.740078193863585,33.93641133325857,16.968205666629284
franchise4.0,ENT,48,2,22.281469871603502,35.72253824553534,17.86126912276767
franchise4.0,ENT,48,3,24.560157731953584,37.508665157812096,18.754332578906048
franchise4.0,ENT,48,4,20.37207063908163,39.29479207008886,19.64739603504443
franchise4.0,ENT,48,5,22.600271887952232,41.08091898236563,20.540459491182816
franchise4.0,ENT,48,6,24.201781754491872,42.867045894642395,21.433522947321197
franchise4.0,ENT,48,7,26.451065221992135,44.653172806919166,22.326586403459583
franchise4.0,ENT,48,8,20.335193204528974,46.43929971919593,23.219649859597965
franchise4.0,ENT,48,9,22.566307093483704,48.2254266314727,24.11271331573635
franchise4.0,ENT,48,10,23.767924618124653,50.011553543749464,25.005776771874732
franchise4.0,ENT,48,11,25.61010381293334,51.79768045602623,25.898840228013114
franchise4.0,ENT,48,12,18.123807946053333,53.58380736830299,26.791903684151496
franchise4.0,ENT,48,13,21.105427788127773,55.36993428057976,27.68496714028988
franchise4.0,ENT,48,14,22.202260677349226,57.156061192856534,28.578030596428267
franchise4.0,ENT,48,15,25.000746196805085,58.942188105133305,29.471094052566652
franchise4.0,ENT,60,0,20.29788576916282,35.365312863079986,17.682656431539993
franchise4.0,ENT,60,1,22.81408601324995,37.33005246658443,18.665026233292217
franchise4.0,ENT,60,2,24.509616858763856,39.29479207008888,19.64739603504444
franchise4.0,ENT,60,3,27.016173505148945,41.259531673593315,20.629765836796658
franchise4.0,ENT,60,4,22.409277702989797,43.224271277097756,21.612135638548878
franchise4.0,ENT,60,5,24.86029907674746,45.189010880602204,22.594505440301102
franchise4.0,ENT,60,6,26.621959929941067,47.153750484106645,23.576875242053323
